#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1992-10-01 to 2022-10-01
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 526: Hogg Pass, OR
#	SNOTEL 733: Santiam Jct., OR
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1992-10-01 to 2022-10-01
#
# As of: Oct 6, 2022 2:33:27 PM GMT-08:00
#
Station Name,Year,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Hogg Pass,2019,11,12.2,14.4,22.5,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Hogg Pass,2019,12,12.1,15.4,22.5,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Hogg Pass,2019,13,12.2,16.3,22.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Hogg Pass,2019,14,11.9,16.6,23.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Hogg Pass,2019,15,12.0,17.3,23.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Hogg Pass,2019,16,11.9,17.6,23.1,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Hogg Pass,2019,17,12.2,18.1,23.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Hogg Pass,2019,18,12.4,18.0,23.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Hogg Pass,2019,19,12.9,17.9,22.9,19.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0
Hogg Pass,2019,20,12.7,18.2,22.7,18.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4.0
Hogg Pass,2019,21,13.2,18.3,22.7,17.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.2
Hogg Pass,2019,22,13.1,18.2,22.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
Hogg Pass,2019,23,13.3,18.2,23.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.2
Hogg Pass,2019,24,13.3,19.2,23.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2
Hogg Pass,2019,25,13.3,21.4,23.6,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.3
Hogg Pass,2019,26,13.2,22.9,23.8,11.5,0.1,0.0,0.0,0.0,0.0,0.0,0.7,3.4
Hogg Pass,2019,27,13.0,22.8,23.9,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.4
Hogg Pass,2019,28,13.1,22.6,24.4,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.5
Hogg Pass,2019,29,13.0,,24.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.6
Hogg Pass,2019,30,13.1,,24.6,8.6,0.0,0.0,0.0,0.0,0.0,0.1,1.6,3.9
Hogg Pass,2019,31,12.9,,24.2,,0.0,,0.0,0.0,,0.1,,3.9
Hogg Pass,2020,01,3.8,12.2,14.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
Hogg Pass,2020,02,3.6,12.2,14.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
Hogg Pass,2020,03,3.6,12.2,14.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6
Hogg Pass,2020,04,3.4,12.4,14.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
Hogg Pass,2020,05,4.1,12.6,14.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
Hogg Pass,2020,06,4.6,13.1,14.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2
Hogg Pass,2020,07,5.2,12.5,14.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.6
Hogg Pass,2020,08,5.5,12.6,14.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.6
Hogg Pass,2020,09,6.0,12.8,14.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.4
Hogg Pass,2020,10,6.0,13.0,14.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.6
Hogg Pass,2020,11,7.2,13.1,14.5,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.4
Hogg Pass,2020,12,7.4,12.8,14.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.6
Hogg Pass,2020,13,8.8,13.2,14.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.6
Hogg Pass,2020,14,9.2,12.6,14.6,12.9,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.5
Hogg Pass,2020,15,9.3,12.6,15.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.8,9.9
Hogg Pass,2020,16,9.7,13.1,14.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,7.1,10.2
Hogg Pass,2020,17,9.9,13.6,15.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,10.8
Hogg Pass,2020,18,10.3,13.8,14.8,10.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.8
Hogg Pass,2020,19,10.6,14.1,14.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,7.1,11.0
Hogg Pass,2020,20,10.5,14.0,14.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,7.6,10.3
Hogg Pass,2020,21,10.6,13.5,14.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.6
Hogg Pass,2020,22,11.3,13.0,14.0,6.8,0.1,0.0,0.0,0.0,0.0,0.0,7.6,8.5
Hogg Pass,2020,23,11.6,12.4,13.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,7.6,8.1
Hogg Pass,2020,24,11.5,12.8,13.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8
Hogg Pass,2020,25,11.3,13.2,14.3,3.4,0.0,0.0,0.0,0.0,0.0,0.1,8.1,7.0
Hogg Pass,2020,26,11.3,13.0,14.5,1.7,0.0,0.0,0.0,0.0,0.0,0.1,8.5,7.0
Hogg Pass,2020,27,11.3,12.8,14.6,0.5,0.0,0.0,0.0,0.0,0.0,0.2,8.4,7.4
Hogg Pass,2020,28,12.2,13.5,14.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.5,7.6
Hogg Pass,2020,29,13.1,13.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.5
Hogg Pass,2020,30,13.5,,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.6
Hogg Pass,2020,31,13.4,,17.4,,0.0,,0.0,0.0,,0.0,,9.0
Hogg Pass,2021,01,9.3,11.0,17.2,16.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2021,02,9.4,11.1,17.0,16.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2021,03,11.2,12.5,16.9,15.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2021,04,12.2,13.3,16.6,15.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2021,05,13.0,13.6,16.0,14.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2021,06,13.0,13.8,15.7,14.8,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
Hogg Pass,2021,07,13.6,14.0,15.6,14.6,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0
Hogg Pass,2021,08,13.8,14.1,15.8,14.3,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0
Hogg Pass,2021,09,14.3,14.2,15.9,14.4,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.3
Hogg Pass,2021,10,14.4,14.2,15.8,14.1,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.9
Hogg Pass,2021,11,14.4,14.2,16.0,14.1,0.0,0.0,0.0,0.0,0.0,0.3,1.4,1.2
Hogg Pass,2021,12,14.6,14.7,15.9,14.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,3.5
Hogg Pass,2021,13,13.3,15.4,15.9,14.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.4
Hogg Pass,2021,14,12.5,14.8,16.1,14.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.1
Hogg Pass,2021,15,12.3,16.8,16.4,14.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.1
Hogg Pass,2021,16,12.2,17.1,16.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Hogg Pass,2021,17,11.8,16.4,16.4,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.1
Hogg Pass,2021,18,12.0,15.7,16.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.1
Hogg Pass,2021,19,11.8,16.1,16.5,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2
Hogg Pass,2021,20,11.9,16.1,16.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.4
Hogg Pass,2021,21,11.0,16.0,17.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.2
Hogg Pass,2021,22,10.2,15.9,17.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.2
Hogg Pass,2021,23,10.4,15.8,18.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.2
Hogg Pass,2021,24,9.8,15.7,18.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.1
Hogg Pass,2021,25,9.5,15.8,18.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.7
Hogg Pass,2021,26,9.8,15.7,18.3,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.6
Hogg Pass,2021,27,10.4,16.9,17.9,10.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8
Hogg Pass,2021,28,10.7,17.2,17.3,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.8
Hogg Pass,2021,29,11.0,,16.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.1
Hogg Pass,2021,30,11.1,,16.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1
Hogg Pass,2021,31,11.4,,16.5,,0.0,,0.0,0.0,,0.0,,12.3
Hogg Pass,2022,01,12.3,13.0,13.4,8.0,13.1,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,02,12.2,13.0,12.7,7.6,12.4,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,03,12.1,13.1,12.5,7.3,13.0,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,04,14.4,13.0,12.7,7.2,12.5,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,05,15.1,13.1,12.7,9.4,11.3,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,06,15.7,13.0,12.4,9.8,10.5,0.0,0.0,0.0,0.0,0.0,,
Hogg Pass,2022,07,14.8,13.0,12.6,9.7,9.7,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,08,15.3,13.3,12.0,9.3,10.5,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,09,15.4,13.6,11.8,9.1,10.8,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,10,15.4,14.0,12.0,9.2,11.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,11,15.2,14.1,11.9,10.7,10.7,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,12,15.1,14.1,11.6,11.4,10.3,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,13,15.1,14.2,12.0,12.5,11.2,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,14,15.3,14.0,12.7,13.3,11.2,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,15,15.6,14.5,12.6,13.4,9.4,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,16,15.4,14.6,13.4,13.3,7.9,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,17,15.1,14.6,13.6,13.8,6.4,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,18,15.1,14.6,13.7,13.6,5.1,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,19,15.0,14.6,13.1,13.9,4.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,20,15.0,14.4,13.4,14.1,4.3,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,21,14.6,14.9,13.4,14.7,3.2,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,22,14.8,15.3,13.1,14.6,2.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,23,14.6,14.7,12.5,14.4,0.7,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,24,14.4,14.7,11.8,14.2,0.2,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,25,14.3,14.4,11.1,13.9,0.1,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,26,14.1,14.2,10.4,13.8,0.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,27,13.9,13.5,9.8,13.8,0.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,28,13.6,14.1,9.4,13.9,0.0,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,29,13.1,,9.0,13.9,0.3,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,30,12.7,,8.3,13.7,0.4,0.0,0.0,0.0,0.0,,,
Hogg Pass,2022,31,13.0,,8.2,,0.1,,0.0,0.0,,,,
Santiam Jct.,1992,01,,,,,,,,,,0.0,0.0,2.5
Santiam Jct.,1992,02,,,,,,,,,,0.0,0.0,3.0
Santiam Jct.,1992,03,,,,,,,,,,0.0,0.0,3.1
Santiam Jct.,1992,04,,,,,,,,,,0.0,0.0,3.1
Santiam Jct.,1992,05,,,,,,,,,,0.0,0.0,3.1
Santiam Jct.,1992,06,,,,,,,,,,0.0,0.0,3.1
Santiam Jct.,1992,07,,,,,,,,,,0.0,0.0,3.2
Santiam Jct.,1992,08,,,,,,,,,,0.0,0.0,3.4
Santiam Jct.,1992,09,,,,,,,,,,0.0,0.0,5.6
Santiam Jct.,1992,10,,,,,,,,,,0.0,0.0,6.5
Santiam Jct.,1992,11,,,,,,,,,,0.0,0.0,7.0
Santiam Jct.,1992,12,,,,,,,,,,0.0,0.0,7.0
Santiam Jct.,1992,13,,,,,,,,,,0.0,0.0,7.1
Santiam Jct.,1992,14,,,,,,,,,,0.0,0.0,7.1
Santiam Jct.,1992,15,,,,,,,,,,0.0,0.0,7.2
Santiam Jct.,1992,16,,,,,,,,,,0.0,0.0,7.4
Santiam Jct.,1992,17,,,,,,,,,,0.0,0.0,8.3
Santiam Jct.,1992,18,,,,,,,,,,0.0,0.0,8.9
Santiam Jct.,1992,19,,,,,,,,,,0.0,0.0,8.9
Santiam Jct.,1992,20,,,,,,,,,,0.0,1.0,9.8
Santiam Jct.,1992,21,,,,,,,,,,0.0,1.2,10.7
Santiam Jct.,1992,22,,,,,,,,,,0.0,1.5,11.3
Santiam Jct.,1992,23,,,,,,,,,,0.0,1.9,11.6
Santiam Jct.,1992,24,,,,,,,,,,0.0,1.9,11.7
Santiam Jct.,1992,25,,,,,,,,,,0.0,1.9,11.7
Santiam Jct.,1992,26,,,,,,,,,,0.0,1.9,11.7
Santiam Jct.,1992,27,,,,,,,,,,0.0,2.0,12.2
Santiam Jct.,1992,28,,,,,,,,,,0.0,1.9,13.3
Santiam Jct.,1992,29,,,,,,,,,,0.0,1.9,13.5
Santiam Jct.,1992,30,,,,,,,,,,0.0,1.8,13.8
Santiam Jct.,1992,31,,,,,,,,,,0.0,,14.9
Santiam Jct.,1993,01,15.1,21.2,24.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,1993,02,15.1,21.2,24.7,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,1993,03,15.1,21.2,25.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,1993,04,16.0,21.2,25.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,1993,05,16.6,21.3,25.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,1993,06,16.7,21.4,25.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,1993,07,16.7,21.4,25.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Santiam Jct.,1993,08,17.0,21.4,24.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
Santiam Jct.,1993,09,17.0,21.2,24.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Santiam Jct.,1993,10,17.0,21.2,24.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,1993,11,17.0,20.1,23.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,1993,12,17.0,21.1,23.3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Santiam Jct.,1993,13,17.1,21.1,22.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,1993,14,17.2,21.1,22.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.4
Santiam Jct.,1993,15,17.2,21.1,22.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.4
Santiam Jct.,1993,16,17.2,21.4,22.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.2
Santiam Jct.,1993,17,17.4,21.4,22.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.2
Santiam Jct.,1993,18,17.4,21.4,22.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2
Santiam Jct.,1993,19,17.4,22.1,20.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2
Santiam Jct.,1993,20,17.9,22.2,19.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.1
Santiam Jct.,1993,21,18.6,22.9,18.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0
Santiam Jct.,1993,22,19.4,23.7,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.9
Santiam Jct.,1993,23,20.2,24.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.9
Santiam Jct.,1993,24,20.8,24.2,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.9
Santiam Jct.,1993,25,21.2,24.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.9
Santiam Jct.,1993,26,20.9,24.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.9
Santiam Jct.,1993,27,20.8,24.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.9
Santiam Jct.,1993,28,20.8,24.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.0
Santiam Jct.,1993,29,21.1,,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.0
Santiam Jct.,1993,30,21.1,,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.0
Santiam Jct.,1993,31,21.2,,11.0,,0.0,,0.0,0.0,,0.0,,4.3
Santiam Jct.,1994,01,4.2,5.8,12.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12.3
Santiam Jct.,1994,02,4.0,5.8,12.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.2
Santiam Jct.,1994,03,3.9,5.8,12.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.0
Santiam Jct.,1994,04,3.4,5.8,11.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.5
Santiam Jct.,1994,05,3.9,5.8,11.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.3,13.5
Santiam Jct.,1994,06,5.4,5.8,11.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,13.5
Santiam Jct.,1994,07,5.3,5.8,11.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,14.5
Santiam Jct.,1994,08,5.6,5.8,10.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.5
Santiam Jct.,1994,09,5.7,5.9,10.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,14.5
Santiam Jct.,1994,10,6.0,7.0,10.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.3,14.7
Santiam Jct.,1994,11,6.3,7.0,9.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,4.3,14.8
Santiam Jct.,1994,12,6.5,7.0,9.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,4.3,15.2
Santiam Jct.,1994,13,6.4,7.5,8.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,15.2
Santiam Jct.,1994,14,6.4,7.7,8.7,0.1,0.0,0.0,0.0,0.0,0.0,0.1,4.6,15.2
Santiam Jct.,1994,15,6.2,7.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,15.5
Santiam Jct.,1994,16,6.2,7.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,16.4
Santiam Jct.,1994,17,6.2,7.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,16.2
Santiam Jct.,1994,18,6.1,7.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.6
Santiam Jct.,1994,19,6.1,8.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,16.1
Santiam Jct.,1994,20,6.2,8.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,16.0
Santiam Jct.,1994,21,6.3,8.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,16.1
Santiam Jct.,1994,22,6.2,9.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,16.1
Santiam Jct.,1994,23,6.3,9.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,16.1
Santiam Jct.,1994,24,6.1,11.3,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,16.1
Santiam Jct.,1994,25,6.0,12.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,16.0
Santiam Jct.,1994,26,5.8,12.7,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.5,16.2
Santiam Jct.,1994,27,5.6,12.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.7,17.0
Santiam Jct.,1994,28,5.9,12.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.1
Santiam Jct.,1994,29,5.9,,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12.0,16.0
Santiam Jct.,1994,30,6.0,,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12.4,16.0
Santiam Jct.,1994,31,5.9,,6.3,,0.0,,0.0,0.0,,0.3,,15.8
Santiam Jct.,1995,01,15.8,16.5,11.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Santiam Jct.,1995,02,15.8,15.6,10.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1995,03,15.8,14.9,10.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Santiam Jct.,1995,04,15.8,14.5,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Santiam Jct.,1995,05,15.8,14.1,10.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,06,15.8,13.6,11.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Santiam Jct.,1995,07,15.9,13.2,11.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Santiam Jct.,1995,08,15.9,12.7,11.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Santiam Jct.,1995,09,16.8,12.6,11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Santiam Jct.,1995,10,16.8,12.1,11.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Santiam Jct.,1995,11,16.2,11.8,11.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Santiam Jct.,1995,12,16.9,12.2,10.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,13,17.2,12.8,11.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Santiam Jct.,1995,14,17.6,13.1,10.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Santiam Jct.,1995,15,16.8,13.3,10.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,16,17.0,13.4,10.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,17,17.0,14.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,18,17.3,14.2,8.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,19,17.6,13.8,7.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,20,17.6,13.6,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,21,17.6,13.1,7.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,1995,22,17.5,12.7,8.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
